target_id,candidate_record_id,candidate_sensitive_value,candidate_qid_matched_attr_count,candidate_qid_exact_match_count,candidate_qid_generalized_match_count,candidate_qid_suppressed_match_count,candidate_refine_exact_match_count,candidate_refine_privjedai_fuzzy_match_count,candidate_total_matched_attr_count,candidate_is_true_record
29980,5735,<=50K,0,0,0,0,2,0,2,False
29980,5739,<=50K,0,0,0,0,2,0,2,False
29980,5799,<=50K,0,0,0,0,2,0,2,False
29980,5858,<=50K,0,0,0,0,2,0,2,False
29980,5932,<=50K,0,0,0,0,2,0,2,False
29980,5996,<=50K,0,0,0,0,2,0,2,False
29980,6156,<=50K,0,0,0,0,2,0,2,False
29980,6321,<=50K,0,0,0,0,2,0,2,False
29980,6328,<=50K,0,0,0,0,2,0,2,False
29980,6396,<=50K,0,0,0,0,2,0,2,False
29980,6399,<=50K,0,0,0,0,2,0,2,False
29980,6402,<=50K,0,0,0,0,2,0,2,False
29980,6404,<=50K,0,0,0,0,2,0,2,False
29980,6418,<=50K,0,0,0,0,2,0,2,False
29980,6522,<=50K,0,0,0,0,2,0,2,False
29980,6771,<=50K,0,0,0,0,2,0,2,False
29980,6774,<=50K,0,0,0,0,2,0,2,False
29980,7126,<=50K,0,0,0,0,2,0,2,False
29980,7146,<=50K,0,0,0,0,2,0,2,False
29980,7153,<=50K,0,0,0,0,2,0,2,False
29980,7321,<=50K,0,0,0,0,2,0,2,False
29980,7340,<=50K,0,0,0,0,2,0,2,False
29980,7394,<=50K,0,0,0,0,2,0,2,False
29980,7612,<=50K,0,0,0,0,2,0,2,False
29980,7630,<=50K,0,0,0,0,2,0,2,False
29980,7743,<=50K,0,0,0,0,2,0,2,False
29980,7956,<=50K,0,0,0,0,2,0,2,False
29980,7999,<=50K,0,0,0,0,2,0,2,False
29980,8008,<=50K,0,0,0,0,2,0,2,False
29980,8137,<=50K,0,0,0,0,2,0,2,False
29980,8313,<=50K,0,0,0,0,2,0,2,False
29980,8322,<=50K,0,0,0,0,2,0,2,False
29980,8440,<=50K,0,0,0,0,2,0,2,False
29980,8591,<=50K,0,0,0,0,2,0,2,False
29980,8598,<=50K,0,0,0,0,2,0,2,False
29980,8658,<=50K,0,0,0,0,2,0,2,False
29980,8775,<=50K,0,0,0,0,2,0,2,False
29980,8787,<=50K,0,0,0,0,2,0,2,False
29980,8805,<=50K,0,0,0,0,2,0,2,False
29980,8986,<=50K,0,0,0,0,2,0,2,False
29980,8995,<=50K,0,0,0,0,2,0,2,False
29980,8999,<=50K,0,0,0,0,2,0,2,False
29980,9020,<=50K,0,0,0,0,2,0,2,False
29980,9080,<=50K,0,0,0,0,2,0,2,False
29980,9304,<=50K,0,0,0,0,2,0,2,False
29980,9343,<=50K,0,0,0,0,2,0,2,False
29980,9381,<=50K,0,0,0,0,2,0,2,False
29980,9431,<=50K,0,0,0,0,2,0,2,False
29980,9470,<=50K,0,0,0,0,2,0,2,False
29980,9685,<=50K,0,0,0,0,2,0,2,False
29980,9815,<=50K,0,0,0,0,2,0,2,False
29980,9983,<=50K,0,0,0,0,2,0,2,False
29980,10045,<=50K,0,0,0,0,2,0,2,False
29980,10097,<=50K,0,0,0,0,2,0,2,False
29980,10103,<=50K,0,0,0,0,2,0,2,False
29980,10158,<=50K,0,0,0,0,2,0,2,False
29980,10238,<=50K,0,0,0,0,2,0,2,False
29980,10442,<=50K,0,0,0,0,2,0,2,False
29980,10537,<=50K,0,0,0,0,2,0,2,False
29980,10595,<=50K,0,0,0,0,2,0,2,False
29980,10603,<=50K,0,0,0,0,2,0,2,False
29980,10631,<=50K,0,0,0,0,2,0,2,False
29980,10959,<=50K,0,0,0,0,2,0,2,False
29980,10982,<=50K,0,0,0,0,2,0,2,False
29980,10995,<=50K,0,0,0,0,2,0,2,False
29980,11055,<=50K,0,0,0,0,2,0,2,False
29980,11108,<=50K,0,0,0,0,2,0,2,False
29980,11148,<=50K,0,0,0,0,2,0,2,False
29980,11164,<=50K,0,0,0,0,2,0,2,False
29980,11179,<=50K,0,0,0,0,2,0,2,False
29980,11256,<=50K,0,0,0,0,2,0,2,False
29980,11274,<=50K,0,0,0,0,2,0,2,False
29980,11347,<=50K,0,0,0,0,2,0,2,False
29980,11378,<=50K,0,0,0,0,2,0,2,False
29980,11549,<=50K,0,0,0,0,2,0,2,False
29980,11708,<=50K,0,0,0,0,2,0,2,False
29980,11825,<=50K,0,0,0,0,2,0,2,False
29980,11938,<=50K,0,0,0,0,2,0,2,False
29980,12010,<=50K,0,0,0,0,2,0,2,False
29980,12069,<=50K,0,0,0,0,2,0,2,False
29980,12136,<=50K,0,0,0,0,2,0,2,False
29980,12161,<=50K,0,0,0,0,2,0,2,False
29980,12339,<=50K,0,0,0,0,2,0,2,False
29980,12404,<=50K,0,0,0,0,2,0,2,False
29980,12436,<=50K,0,0,0,0,2,0,2,False
29980,12453,<=50K,0,0,0,0,2,0,2,False
29980,12763,<=50K,0,0,0,0,2,0,2,False
29980,12858,<=50K,0,0,0,0,2,0,2,False
29980,13063,<=50K,0,0,0,0,2,0,2,False
29980,13177,<=50K,0,0,0,0,2,0,2,False
29980,13369,<=50K,0,0,0,0,2,0,2,False
29980,13409,<=50K,0,0,0,0,2,0,2,False
29980,13442,<=50K,0,0,0,0,2,0,2,False
29980,13607,<=50K,0,0,0,0,2,0,2,False
29980,13649,<=50K,0,0,0,0,2,0,2,False
29980,13657,<=50K,0,0,0,0,2,0,2,False
29980,13771,<=50K,0,0,0,0,2,0,2,False
29980,13990,<=50K,0,0,0,0,2,0,2,False
29980,14014,<=50K,0,0,0,0,2,0,2,False
29980,14059,<=50K,0,0,0,0,2,0,2,False
29980,14103,<=50K,0,0,0,0,2,0,2,False
29980,14231,<=50K,0,0,0,0,2,0,2,False
29980,14245,<=50K,0,0,0,0,2,0,2,False
29980,14256,<=50K,0,0,0,0,2,0,2,False
29980,14270,<=50K,0,0,0,0,2,0,2,False
29980,14338,<=50K,0,0,0,0,2,0,2,False
29980,14411,<=50K,0,0,0,0,2,0,2,False
29980,14453,<=50K,0,0,0,0,2,0,2,False
29980,14798,<=50K,0,0,0,0,2,0,2,False
29980,14939,<=50K,0,0,0,0,2,0,2,False
29980,14966,<=50K,0,0,0,0,2,0,2,False
29980,15011,<=50K,0,0,0,0,2,0,2,False
29980,15182,<=50K,0,0,0,0,2,0,2,False
29980,15208,<=50K,0,0,0,0,2,0,2,False
29980,15236,<=50K,0,0,0,0,2,0,2,False
29980,15399,<=50K,0,0,0,0,2,0,2,False
29980,15428,<=50K,0,0,0,0,2,0,2,False
29980,15473,<=50K,0,0,0,0,2,0,2,False
29980,15518,<=50K,0,0,0,0,2,0,2,False
29980,16123,<=50K,0,0,0,0,2,0,2,False
29980,16130,<=50K,0,0,0,0,2,0,2,False
29980,16216,<=50K,0,0,0,0,2,0,2,False
29980,16329,<=50K,0,0,0,0,2,0,2,False
29980,16379,<=50K,0,0,0,0,2,0,2,False
29980,16381,<=50K,0,0,0,0,2,0,2,False
29980,16680,<=50K,0,0,0,0,2,0,2,False
29980,16718,<=50K,0,0,0,0,2,0,2,False
29980,16997,<=50K,0,0,0,0,2,0,2,False
29980,17009,<=50K,0,0,0,0,2,0,2,False
29980,17039,<=50K,0,0,0,0,2,0,2,False
29980,17175,<=50K,0,0,0,0,2,0,2,False
29980,17223,<=50K,0,0,0,0,2,0,2,False
29980,17376,<=50K,0,0,0,0,2,0,2,False
29980,17423,<=50K,0,0,0,0,2,0,2,False
29980,17863,<=50K,0,0,0,0,2,0,2,False
29980,17939,<=50K,0,0,0,0,2,0,2,False
29980,18089,<=50K,0,0,0,0,2,0,2,False
29980,18094,<=50K,0,0,0,0,2,0,2,False
29980,18120,<=50K,0,0,0,0,2,0,2,False
29980,18256,<=50K,0,0,0,0,2,0,2,False
29980,18293,<=50K,0,0,0,0,2,0,2,False
29980,18343,<=50K,0,0,0,0,2,0,2,False
29980,18517,<=50K,0,0,0,0,2,0,2,False
29980,18606,<=50K,0,0,0,0,2,0,2,False
29980,18625,<=50K,0,0,0,0,2,0,2,False
29980,18748,<=50K,0,0,0,0,2,0,2,False
29980,19010,<=50K,0,0,0,0,2,0,2,False
29980,19102,<=50K,0,0,0,0,2,0,2,False
29980,19239,<=50K,0,0,0,0,2,0,2,False
29980,19406,<=50K,0,0,0,0,2,0,2,False
29980,19409,<=50K,0,0,0,0,2,0,2,False
29980,19521,<=50K,0,0,0,0,2,0,2,False
29980,19538,<=50K,0,0,0,0,2,0,2,False
29980,19590,<=50K,0,0,0,0,2,0,2,False
29980,19629,<=50K,0,0,0,0,2,0,2,False
29980,19730,<=50K,0,0,0,0,2,0,2,False
29980,19766,<=50K,0,0,0,0,2,0,2,False
29980,19776,<=50K,0,0,0,0,2,0,2,False
29980,19818,<=50K,0,0,0,0,2,0,2,False
29980,19820,<=50K,0,0,0,0,2,0,2,False
29980,19834,<=50K,0,0,0,0,2,0,2,False
29980,19991,<=50K,0,0,0,0,2,0,2,False
29980,20007,<=50K,0,0,0,0,2,0,2,False
29980,20092,<=50K,0,0,0,0,2,0,2,False
29980,20236,<=50K,0,0,0,0,2,0,2,False
29980,20244,<=50K,0,0,0,0,2,0,2,False
29980,20302,<=50K,0,0,0,0,2,0,2,False
29980,20669,<=50K,0,0,0,0,2,0,2,False
29980,20671,<=50K,0,0,0,0,2,0,2,False
29980,20707,<=50K,0,0,0,0,2,0,2,False
29980,20738,<=50K,0,0,0,0,2,0,2,False
29980,20809,<=50K,0,0,0,0,2,0,2,False
29980,20838,<=50K,0,0,0,0,2,0,2,False
29980,20904,<=50K,0,0,0,0,2,0,2,False
29980,20919,<=50K,0,0,0,0,2,0,2,False
29980,21070,<=50K,0,0,0,0,2,0,2,False
29980,21096,<=50K,0,0,0,0,2,0,2,False
29980,21118,<=50K,0,0,0,0,2,0,2,False
29980,21324,<=50K,0,0,0,0,2,0,2,False
29980,21369,<=50K,0,0,0,0,2,0,2,False
29980,21571,<=50K,0,0,0,0,2,0,2,False
29980,21787,<=50K,0,0,0,0,2,0,2,False
29980,21788,<=50K,0,0,0,0,2,0,2,False
29980,21857,<=50K,0,0,0,0,2,0,2,False
29980,21924,<=50K,0,0,0,0,2,0,2,False
29980,22014,<=50K,0,0,0,0,2,0,2,False
29980,22019,<=50K,0,0,0,0,2,0,2,False
29980,22151,<=50K,0,0,0,0,2,0,2,False
29980,22263,<=50K,0,0,0,0,2,0,2,False
29980,22359,<=50K,0,0,0,0,2,0,2,False
29980,22365,<=50K,0,0,0,0,2,0,2,False
29980,22501,<=50K,0,0,0,0,2,0,2,False
29980,22510,<=50K,0,0,0,0,2,0,2,False
29980,22603,<=50K,0,0,0,0,2,0,2,False
29980,22617,<=50K,0,0,0,0,2,0,2,False
29980,22714,<=50K,0,0,0,0,2,0,2,False
29980,22822,<=50K,0,0,0,0,2,0,2,False
29980,22934,<=50K,0,0,0,0,2,0,2,False
29980,22973,<=50K,0,0,0,0,2,0,2,False
29980,23037,<=50K,0,0,0,0,2,0,2,False
29980,23112,<=50K,0,0,0,0,2,0,2,False
29980,23199,<=50K,0,0,0,0,2,0,2,False
29980,23213,<=50K,0,0,0,0,2,0,2,False
29980,23232,<=50K,0,0,0,0,2,0,2,False
29980,23242,<=50K,0,0,0,0,2,0,2,False
29980,23245,<=50K,0,0,0,0,2,0,2,False
29980,23275,<=50K,0,0,0,0,2,0,2,False
29980,23283,<=50K,0,0,0,0,2,0,2,False
29980,23332,<=50K,0,0,0,0,2,0,2,False
29980,23362,<=50K,0,0,0,0,2,0,2,False
29980,23556,<=50K,0,0,0,0,2,0,2,False
29980,23771,<=50K,0,0,0,0,2,0,2,False
29980,23871,<=50K,0,0,0,0,2,0,2,False
29980,23946,<=50K,0,0,0,0,2,0,2,False
29980,24127,<=50K,0,0,0,0,2,0,2,False
29980,24214,<=50K,0,0,0,0,2,0,2,False
29980,24312,<=50K,0,0,0,0,2,0,2,False
29980,24414,<=50K,0,0,0,0,2,0,2,False
29980,24478,<=50K,0,0,0,0,2,0,2,False
29980,24640,<=50K,0,0,0,0,2,0,2,False
29980,24661,<=50K,0,0,0,0,2,0,2,False
29980,24720,<=50K,0,0,0,0,2,0,2,False
29980,24752,<=50K,0,0,0,0,2,0,2,False
29980,24773,<=50K,0,0,0,0,2,0,2,False
29980,24837,<=50K,0,0,0,0,2,0,2,False
29980,24878,<=50K,0,0,0,0,2,0,2,False
29980,24960,<=50K,0,0,0,0,2,0,2,False
29980,24963,<=50K,0,0,0,0,2,0,2,False
29980,24982,<=50K,0,0,0,0,2,0,2,False
29980,25001,<=50K,0,0,0,0,2,0,2,False
29980,25134,<=50K,0,0,0,0,2,0,2,False
29980,25164,<=50K,0,0,0,0,2,0,2,False
29980,25370,<=50K,0,0,0,0,2,0,2,False
29980,25485,<=50K,0,0,0,0,2,0,2,False
29980,25512,<=50K,0,0,0,0,2,0,2,False
29980,25515,<=50K,0,0,0,0,2,0,2,False
29980,25539,<=50K,0,0,0,0,2,0,2,False
29980,25615,<=50K,0,0,0,0,2,0,2,False
29980,25754,<=50K,0,0,0,0,2,0,2,False
29980,25761,<=50K,0,0,0,0,2,0,2,False
29980,25763,<=50K,0,0,0,0,2,0,2,False
29980,25903,<=50K,0,0,0,0,2,0,2,False
29980,26112,<=50K,0,0,0,0,2,0,2,False
29980,26433,<=50K,0,0,0,0,2,0,2,False
29980,26553,<=50K,0,0,0,0,2,0,2,False
29980,26582,<=50K,0,0,0,0,2,0,2,False
29980,26764,<=50K,0,0,0,0,2,0,2,False
29980,26791,<=50K,0,0,0,0,2,0,2,False
29980,26798,<=50K,0,0,0,0,2,0,2,False
29980,26875,<=50K,0,0,0,0,2,0,2,False
29980,26986,<=50K,0,0,0,0,2,0,2,False
29980,27186,<=50K,0,0,0,0,2,0,2,False
29980,27361,<=50K,0,0,0,0,2,0,2,False
29980,27388,<=50K,0,0,0,0,2,0,2,False
29980,27516,<=50K,0,0,0,0,2,0,2,False
29980,27551,<=50K,0,0,0,0,2,0,2,False
29980,27588,<=50K,0,0,0,0,2,0,2,False
29980,27834,<=50K,0,0,0,0,2,0,2,False
29980,27902,<=50K,0,0,0,0,2,0,2,False
29980,27991,<=50K,0,0,0,0,2,0,2,False
29980,28032,<=50K,0,0,0,0,2,0,2,False
29980,28237,<=50K,0,0,0,0,2,0,2,False
29980,28277,<=50K,0,0,0,0,2,0,2,False
29980,28382,<=50K,0,0,0,0,2,0,2,False
29980,28492,<=50K,0,0,0,0,2,0,2,False
29980,28684,<=50K,0,0,0,0,2,0,2,False
29980,28713,<=50K,0,0,0,0,2,0,2,False
29980,28804,<=50K,0,0,0,0,2,0,2,False
29980,28844,<=50K,0,0,0,0,2,0,2,False
29980,28867,<=50K,0,0,0,0,2,0,2,False
29980,28878,<=50K,0,0,0,0,2,0,2,False
29980,28993,<=50K,0,0,0,0,2,0,2,False
29980,29042,<=50K,0,0,0,0,2,0,2,False
29980,29051,<=50K,0,0,0,0,2,0,2,False
29980,29085,<=50K,0,0,0,0,2,0,2,False
29980,29152,<=50K,0,0,0,0,2,0,2,False
29980,29218,<=50K,0,0,0,0,2,0,2,False
29980,29221,<=50K,0,0,0,0,2,0,2,False
29980,29528,<=50K,0,0,0,0,2,0,2,False
29980,29858,<=50K,0,0,0,0,2,0,2,False
29980,29893,<=50K,0,0,0,0,2,0,2,False
29980,29904,<=50K,0,0,0,0,2,0,2,False
29980,29906,<=50K,0,0,0,0,2,0,2,False
29980,29980,<=50K,0,0,0,0,2,0,2,True
29980,30025,<=50K,0,0,0,0,2,0,2,False
29980,30060,<=50K,0,0,0,0,2,0,2,False
29980,30225,<=50K,0,0,0,0,2,0,2,False
29980,30261,<=50K,0,0,0,0,2,0,2,False
29980,30298,<=50K,0,0,0,0,2,0,2,False
29980,30334,<=50K,0,0,0,0,2,0,2,False
29980,30483,<=50K,0,0,0,0,2,0,2,False
29980,30498,<=50K,0,0,0,0,2,0,2,False
29980,30557,<=50K,0,0,0,0,2,0,2,False
29980,30565,<=50K,0,0,0,0,2,0,2,False
29980,30568,<=50K,0,0,0,0,2,0,2,False
29980,30583,<=50K,0,0,0,0,2,0,2,False
29980,30691,<=50K,0,0,0,0,2,0,2,False
29980,30789,<=50K,0,0,0,0,2,0,2,False
29980,30791,<=50K,0,0,0,0,2,0,2,False
29980,30881,<=50K,0,0,0,0,2,0,2,False
29980,30894,<=50K,0,0,0,0,2,0,2,False
29980,31052,<=50K,0,0,0,0,2,0,2,False
29980,31156,<=50K,0,0,0,0,2,0,2,False
29980,31183,<=50K,0,0,0,0,2,0,2,False
29980,31265,<=50K,0,0,0,0,2,0,2,False
29980,31296,<=50K,0,0,0,0,2,0,2,False
29980,31374,<=50K,0,0,0,0,2,0,2,False
29980,31605,<=50K,0,0,0,0,2,0,2,False
29980,31698,<=50K,0,0,0,0,2,0,2,False
29980,31804,<=50K,0,0,0,0,2,0,2,False
29980,32108,<=50K,0,0,0,0,2,0,2,False
29980,32426,<=50K,0,0,0,0,2,0,2,False
29980,32512,<=50K,0,0,0,0,2,0,2,False
19444,11,>50K,0,0,0,0,2,0,2,False
19444,33,<=50K,0,0,0,0,2,0,2,False
19444,59,<=50K,0,0,0,0,2,0,2,False
19444,60,<=50K,0,0,0,0,2,0,2,False
19444,88,<=50K,0,0,0,0,2,0,2,False
19444,107,<=50K,0,0,0,0,2,0,2,False
19444,122,<=50K,0,0,0,0,2,0,2,False
19444,182,<=50K,0,0,0,0,2,0,2,False
19444,336,<=50K,0,0,0,0,2,0,2,False
19444,473,<=50K,0,0,0,0,2,0,2,False
19444,559,<=50K,0,0,0,0,2,0,2,False
19444,616,<=50K,0,0,0,0,2,0,2,False
19444,625,<=50K,0,0,0,0,2,0,2,False
19444,649,>50K,0,0,0,0,2,0,2,False
19444,898,>50K,0,0,0,0,2,0,2,False
19444,1026,<=50K,0,0,0,0,2,0,2,False
19444,1052,>50K,0,0,0,0,2,0,2,False
19444,1056,<=50K,0,0,0,0,2,0,2,False
19444,1068,<=50K,0,0,0,0,2,0,2,False
19444,1085,<=50K,0,0,0,0,2,0,2,False
19444,1201,>50K,0,0,0,0,2,0,2,False
19444,1252,<=50K,0,0,0,0,2,0,2,False
19444,1260,<=50K,0,0,0,0,2,0,2,False
19444,1304,<=50K,0,0,0,0,2,0,2,False
19444,1406,<=50K,0,0,0,0,2,0,2,False
19444,1462,>50K,0,0,0,0,2,0,2,False
19444,1486,<=50K,0,0,0,0,2,0,2,False
19444,1511,>50K,0,0,0,0,2,0,2,False
19444,1600,<=50K,0,0,0,0,2,0,2,False
19444,1647,<=50K,0,0,0,0,2,0,2,False
19444,1740,>50K,0,0,0,0,2,0,2,False
19444,1790,<=50K,0,0,0,0,2,0,2,False
19444,1838,<=50K,0,0,0,0,2,0,2,False
19444,1925,>50K,0,0,0,0,2,0,2,False
19444,1926,<=50K,0,0,0,0,2,0,2,False
19444,1952,<=50K,0,0,0,0,2,0,2,False
19444,1973,<=50K,0,0,0,0,2,0,2,False
19444,2014,<=50K,0,0,0,0,2,0,2,False
19444,2055,<=50K,0,0,0,0,2,0,2,False
19444,2110,>50K,0,0,0,0,2,0,2,False
19444,2151,<=50K,0,0,0,0,2,0,2,False
19444,2193,<=50K,0,0,0,0,2,0,2,False
19444,2390,>50K,0,0,0,0,2,0,2,False
19444,2726,>50K,0,0,0,0,2,0,2,False
19444,2743,<=50K,0,0,0,0,2,0,2,False
19444,2786,<=50K,0,0,0,0,2,0,2,False
19444,2865,<=50K,0,0,0,0,2,0,2,False
19444,2866,<=50K,0,0,0,0,2,0,2,False
19444,2917,>50K,0,0,0,0,2,0,2,False
19444,3034,<=50K,0,0,0,0,2,0,2,False
19444,3052,>50K,0,0,0,0,2,0,2,False
19444,3180,>50K,0,0,0,0,2,0,2,False
19444,3195,<=50K,0,0,0,0,2,0,2,False
19444,3237,<=50K,0,0,0,0,2,0,2,False
19444,3253,<=50K,0,0,0,0,2,0,2,False
19444,3266,<=50K,0,0,0,0,2,0,2,False
19444,3268,>50K,0,0,0,0,2,0,2,False
19444,3272,<=50K,0,0,0,0,2,0,2,False
19444,3348,<=50K,0,0,0,0,2,0,2,False
19444,3492,<=50K,0,0,0,0,2,0,2,False
19444,3520,<=50K,0,0,0,0,2,0,2,False
19444,3659,>50K,0,0,0,0,2,0,2,False
19444,3674,>50K,0,0,0,0,2,0,2,False
19444,3688,<=50K,0,0,0,0,2,0,2,False
19444,3728,<=50K,0,0,0,0,2,0,2,False
19444,3735,<=50K,0,0,0,0,2,0,2,False
19444,3742,<=50K,0,0,0,0,2,0,2,False
19444,3798,<=50K,0,0,0,0,2,0,2,False
19444,3801,<=50K,0,0,0,0,2,0,2,False
19444,3871,<=50K,0,0,0,0,2,0,2,False
19444,3875,<=50K,0,0,0,0,2,0,2,False
19444,3952,>50K,0,0,0,0,2,0,2,False
19444,3962,<=50K,0,0,0,0,2,0,2,False
19444,4104,<=50K,0,0,0,0,2,0,2,False
19444,4141,<=50K,0,0,0,0,2,0,2,False
19444,4190,<=50K,0,0,0,0,2,0,2,False
19444,4213,<=50K,0,0,0,0,2,0,2,False
19444,4280,<=50K,0,0,0,0,2,0,2,False
19444,4306,>50K,0,0,0,0,2,0,2,False
19444,4328,<=50K,0,0,0,0,2,0,2,False
19444,4391,<=50K,0,0,0,0,2,0,2,False
19444,4480,<=50K,0,0,0,0,2,0,2,False
19444,4610,<=50K,0,0,0,0,2,0,2,False
19444,4630,<=50K,0,0,0,0,2,0,2,False
19444,4639,>50K,0,0,0,0,2,0,2,False
19444,4646,<=50K,0,0,0,0,2,0,2,False
19444,4653,<=50K,0,0,0,0,2,0,2,False
19444,4742,>50K,0,0,0,0,2,0,2,False
19444,4765,>50K,0,0,0,0,2,0,2,False
19444,4784,>50K,0,0,0,0,2,0,2,False
19444,4816,>50K,0,0,0,0,2,0,2,False
19444,4922,<=50K,0,0,0,0,2,0,2,False
19444,4972,>50K,0,0,0,0,2,0,2,False
19444,5048,<=50K,0,0,0,0,2,0,2,False
19444,5204,<=50K,0,0,0,0,2,0,2,False
19444,5205,<=50K,0,0,0,0,2,0,2,False
19444,5253,<=50K,0,0,0,0,2,0,2,False
19444,5295,<=50K,0,0,0,0,2,0,2,False
19444,5345,<=50K,0,0,0,0,2,0,2,False
19444,5351,>50K,0,0,0,0,2,0,2,False
19444,5369,<=50K,0,0,0,0,2,0,2,False
19444,5563,<=50K,0,0,0,0,2,0,2,False
19444,5567,<=50K,0,0,0,0,2,0,2,False
19444,5589,>50K,0,0,0,0,2,0,2,False
19444,5592,<=50K,0,0,0,0,2,0,2,False
19444,5647,<=50K,0,0,0,0,2,0,2,False
19444,5669,>50K,0,0,0,0,2,0,2,False
19444,5670,<=50K,0,0,0,0,2,0,2,False
19444,5672,>50K,0,0,0,0,2,0,2,False
19444,5737,<=50K,0,0,0,0,2,0,2,False
19444,5744,<=50K,0,0,0,0,2,0,2,False
19444,5837,<=50K,0,0,0,0,2,0,2,False
19444,5873,<=50K,0,0,0,0,2,0,2,False
19444,5894,<=50K,0,0,0,0,2,0,2,False
19444,5902,<=50K,0,0,0,0,2,0,2,False
19444,6003,<=50K,0,0,0,0,2,0,2,False
19444,6081,<=50K,0,0,0,0,2,0,2,False
19444,6139,<=50K,0,0,0,0,2,0,2,False
19444,6175,<=50K,0,0,0,0,2,0,2,False
19444,6218,<=50K,0,0,0,0,2,0,2,False
